"behavior","subdialogue_id","subdialogue_text"
"#0Menu-Choose ""Talk"" after choosing ""Send him to pillage"" Irithyll","12001801","I am Greirat, the thief.
What I bring back will be worthy of that name."
"#0Menu-Choose ""Talk"" after choosing ""Send him to pillage"" Irithyll","12001802","..."
"#0Talk-After he has made it back from thieving in Irithyll of the Boreal Valley","12000900","Oh, then, we are both safe and sound."
"#0Talk-After he has made it back from thieving in Irithyll of the Boreal Valley","12000901","Thank the gods for that. I don't like cutting things so close."
"#0Talk-After he has made it back from thieving in Irithyll of the Boreal Valley","12000902","I might've died if it wasn't for that peculiar onion knight."
"#0Talk-After he has made it back from thieving in Irithyll of the Boreal Valley","12000904","But in the end, it all paid off."
"#0Talk-After he has made it back from thieving in Irithyll of the Boreal Valley","12000905","Take a good look. They're sure to be of some use."
"#0Talk-After protagonist has reached Lothric Castle","12002100","You know, I was thinking..."
"#0Talk-After protagonist has reached Lothric Castle","12002101","About leaving for another round of thieving."
"#0Talk-After protagonist has reached Lothric Castle","12002102","There must be something of use
in Lothric Castle."
"#0Talk-After protagonist has reached Lothric Castle","12002103","I-I'm aware of the danger. That castle is a deathtrap."
"#0Talk-After protagonist has reached Lothric Castle","12002104","Not a single man has returned from the castle unscathed,
even back in the day."
"#0Talk-After protagonist has reached Lothric Castle","12002105","But I don't want sit around and die a petty rat."
"#0Talk-After protagonist has reached Lothric Castle","12002106","And I consider myself your friend."
"#0Choose ""Refuse""  to pillage Lothric Castle","12002300","Right, fine. You're very thoughtful, you are."
"#0Choose ""Refuse""  to pillage Lothric Castle","12002301","But, if you change your mind, do speak up."
"#0Choose ""Refuse""  to pillage Lothric Castle","12002302","I meant every word of what I said."
"#0Menu-Choose ""Talk"" after choosing ""Refuse""  to pillage Lothric Castlel","12002400","Changed your mind?"
"#0Menu-Choose ""Talk"" after choosing ""Refuse""  to pillage Lothric Castlel","12002401","I hope you do.
I lived a petty rat, but would rather not die as one."
"#0Choose ""Send him to pillage"" Lothric Castle","12002200","Thank you, for placing your trust in me."
"#0Choose ""Send him to pillage"" Lothric Castle","12002201","Oh, don't you worry.
I know Lothric like the back of my hand."
"#0Choose ""Send him to pillage"" Lothric Castle","12002202","..."
"#0Menu-Choose ""Talk"" after choosing ""Send him to pillage"" Lothric Castle","12002201","Oh, don't you worry.
I know Lothric like the back of my hand."
"#0Menu-Choose ""Talk"" after choosing ""Send him to pillage"" Lothric Castle","12002202","..."
"#0Menu-Choose ""Leave"" or after leaving abruptly","12001000","Goodbye, and stay safe."
"#0Menu-Choose ""Leave"" or after leaving abruptly","12001001","Oh, this place is a bore.
What good is thievery if you've nowhere to go?"
"#0Menu-Choose ""Leave"" or after leaving abruptly","12001002","..."
"#0Menu-Choose ""Leave"" or after leaving abruptly, after ""Send him to pillage""","12001100","Good-bye. I will leave for some time. So long for now."
"#0Menu-Choose ""Leave"" or after leaving abruptly, after ""Send him to pillage""","12001101","Do stay safe, you hear? Or my efforts will have been for naught."
"#0Menu-Choose ""Leave"" or after leaving abruptly, after ""Send him to pillage""","12001102","..."
"#0Upon being attacked-1st time","12002600","..."
"#0Upon being attacked-2nd time","12002601","..."
"#0Upon being attacked & made hostile","12003000","You're headed for the brink, aren't you?"
"#0Upon being attacked & made hostile","12003001","Well, you won't drag me down."
"#0Upon being attacked & made hostile","12003002","En guarde, you crusty ash bastard!"
"#0Upon killing the protagonist","12003100","Cold piss, why did it come to this..."
"#0Upon dying","12002700","..."
"#0Upon dying","12002702","I've gone and run my course, haven't I?"
"#0Upon dying","12000500","##..."
"#0Upon dying","12000501","##Curses, how did this..."
"#0Upon dying","12000903","##I might've died if it wasn't for that little knight Anri."
"#0Upon dying","12002603","##What's got into you?"
"#0Upon dying","12002604","##Stop that, please, stop!"
"#0Upon dying","12002701","##How could you!"
"#0Upon dying","12003200","##And I thought we were friends...some friends..."
