"behavior","subdialogue_id","subdialogue_text"
"#0Upon being attacked-2nd time","10001101","..."
"#0Upon being attacked-3rd time","10001103","Enough of that!"
"#0Upon dying","10001200","..."
"#0Upon dying","10001202","Beshrew your heart..."
"#0Talk-Once he's been revived after dying","10001300","Overstep not yer bounds, cousin."
"#0Talk-Once he's been revived after dying","10001301","I may serve, but I'm no slave."
"#0Talk-Once he's been revived after dying","10001302","I have business I must attend. Be gone."
"#0Talk-Once he's been revived after dying","10000200","##..."
"#0Talk-Once he's been revived after dying","10000201","##..."
"#0Talk-Once he's been revived after dying","10000202","##..."
