"behavior","subdialogue_id","subdialogue_text"
"#0After approaching him once he has revived from being killed-2nd time","3001101","A wee flame, belike, but I shoulder the world..."
"#0After approaching him once he has revived from being killed-2nd time","3001102","Forgive me. Oh, please..."
"#0After approaching him once he has revived from being killed-2nd time","3001103","I am not to blame, I'm not..."
"#0After approaching him once he has revived from being killed-2nd time","3000005","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3000102","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3000203","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3000505","##She awaiteth thee."
"#0After approaching him once he has revived from being killed-2nd time","3000506","##...She hath waited a long time indeed..."
"#0After approaching him once he has revived from being killed-2nd time","3000507","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3000601","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3000706","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3000807","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3000905","##..."
"#0After approaching him once he has revived from being killed-2nd time","3000906","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3001006","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3001402","##Lord-slayer, do not fail us now..."
"#0After approaching him once he has revived from being killed-2nd time","3001403","##Five Lords, for five thrones..."
"#0After approaching him once he has revived from being killed-2nd time","3001509","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3001600","##Well well, what peculiar things thou keep'st on thy person..."
"#0After approaching him once he has revived from being killed-2nd time","3001601","##Those I have seen before. Black eyes, if I am not mistaken?"
"#0After approaching him once he has revived from being killed-2nd time","3001806","##She awaiteth thee."
"#0After approaching him once he has revived from being killed-2nd time","3001807","##...She hath waited a long time indeed..."
"#0After approaching him once he has revived from being killed-2nd time","3001902","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3002003","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3002105","##(laugh)"
"#0After approaching him once he has revived from being killed-2nd time","3002204","##(laugh)"
