"behavior","subdialogue_id","subdialogue_text"
"#0Talk-1st time","17000905","Couldn't be better. She must fit in perfectly here."
"#0Talk-1st time","17000906","..."
"#0Talk-1st time after summoning him as a White Phantom","17000900","Ahh, I know you. Been some time, since we met in person."
"#0Talk-1st time after summoning him as a White Phantom","17000902","I just dropped in to see how she's getting on."
"#0Talk-1st time after summoning him as a White Phantom","17000903","Now, what are you playing at with this circus?"
"#0Talk-1st time after summoning him as a White Phantom","17000904","This cesspool of
doddering oldfolk and degenerates."
"#0Talk-1st time after summoning him as a White Phantom","17000905","Couldn't be better. She must fit in perfectly here."
"#0Talk-1st time after summoning him as a White Phantom","17000906","..."
"#0Talk-2nd time","17001000","This place is a cesspool of
doddering oldfolk and degenerates."
"#0Talk-2nd time","17001001","Couldn't hope for better. She must fit in perfectly here."
"#0Talk-2nd time","17001002","..."
"#0Upon being attacked-1st time","17001203","What is it now!"
"#0Upon being attacked-2nd time","17001204","Curse you, damn fool!"
"#0Upon being attacked & made hostile","17001300","Lost it, have you?"
"#0Upon being attacked & made hostile","17001301","Then I'll take care of you."
"#0Upon being attacked & made hostile","17001302","As many times as it takes!"
"#0Upon killing the protagonist","17001400","Stay dead this time."
"#0Upon dying","17001502","Deluded Hollow bastard..."
"#0Upon dying","17001503","(No caption) Irina..."
"#0Upon approaching him after Irina has moved to the Firelink Shrine gravesite","17001100","I made myself very clear."
"#0Upon approaching him after Irina has moved to the Firelink Shrine gravesite","17001101","My allegiance remained only
as long as you assured the girl's safety."
"#0Upon approaching him after Irina has moved to the Firelink Shrine gravesite","17001102","This knight of Carim does not forgive betrayal."
"#0Upon approaching him after Irina has moved to the Firelink Shrine gravesite","17001103","Even a broken woman deserves her dignity..."
"#0Upon killing the protagonist in the Firelink Shrine gravesite","17001600","Remember. A knight of Carim does not forgive betrayal."
"#0Upon killing the protagonist in the Firelink Shrine gravesite","17001601","Not ever."
"#0Upon dying in the Firelink Shrine gravesite","17001700","..."
"#0Upon dying in the Firelink Shrine gravesite","17001503","(No caption) Irina..."
"#0Upon dying in the Firelink Shrine gravesite","17001200","##..."
"#0Upon dying in the Firelink Shrine gravesite","17001201","##..."
"#0Upon dying in the Firelink Shrine gravesite","17001500","##..."
"#0Upon dying in the Firelink Shrine gravesite","17001702","##You monster. Just how many souls have you eaten?"
